,status
78788,0
78789,0
78790,0
78791,1
78792,0
78793,0
78794,0
78795,1
78796,0
78797,0
78798,0
78799,0
78800,0
78801,0
78802,1
78803,0
78804,0
78805,0
78806,0
78807,1
78808,0
78809,0
78810,0
78811,0
78812,0
78813,0
78814,0
78815,0
78816,0
78817,0
78818,0
78819,0
78820,0
78821,0
78822,0
78823,0
78824,0
78825,0
78826,0
78827,0
78828,0
78829,0
78830,0
78831,0
78832,0
78833,0
78834,1
78835,0
78836,0
78837,0
78838,0
78839,0
78840,1
78841,0
78842,1
78843,0
78844,0
78845,0
78846,0
78847,0
78848,0
78849,0
78850,1
78851,0
78852,0
78853,0
78854,1
78855,1
78856,0
78857,0
78858,0
78859,0
78860,0
78861,0
78862,0
78863,0
78864,0
78865,0
78866,0
78867,0
78868,0
78869,0
78870,0
78871,0
78872,0
78873,0
78874,0
78875,0
78876,1
78877,0
78878,0
78879,0
78880,0
78881,0
78882,0
78883,0
78884,0
78885,0
78886,0
78887,0
78888,0
78889,0
78890,0
78891,0
78892,0
78893,0
78894,0
78895,0
78896,0
78897,0
78898,0
78899,0
78900,0
78901,0
78902,0
78903,1
78904,0
78905,1
78906,0
78907,0
78908,0
78909,0
78910,0
78911,0
78912,0
78913,0
78914,0
78915,0
78916,0
78917,0
78918,0
78919,0
78920,0
78921,1
78922,0
78923,0
78924,1
78925,0
78926,0
78927,0
78928,0
78929,0
78930,0
78931,0
78932,0
78933,0
78934,0
78935,0
78936,0
78937,0
78938,1
78939,1
78940,0
78941,0
78942,1
78943,0
78944,0
78945,0
78946,1
78947,0
78948,0
78949,0
78950,0
78951,0
78952,0
78953,0
78954,1
78955,1
78956,0
78957,0
78958,0
78959,0
78960,0
78961,0
78962,0
78963,0
78964,0
78965,0
78966,0
78967,0
78968,1
78969,0
78970,0
78971,0
78972,0
78973,0
78974,0
78975,0
78976,0
78977,0
78978,0
78979,0
78980,0
78981,0
78982,0
78983,0
78984,0
78985,0
78986,0
78987,0
78988,0
78989,0
78990,1
78991,0
78992,0
78993,0
78994,0
78995,0
78996,0
78997,1
78998,1
78999,0
79000,1
79001,0
79002,0
79003,0
79004,0
79005,0
79006,0
79007,0
79008,0
79009,0
79010,0
79011,0
79012,0
79013,0
79014,0
79015,0
79016,0
79017,0
79018,0
79019,0
79020,0
79021,0
79022,0
79023,0
79024,0
79025,0
79026,0
79027,0
79028,0
79029,0
79030,0
79031,0
79032,0
79033,0
79034,0
79035,0
79036,0
79037,0
79038,0
79039,1
79040,0
79041,0
79042,0
79043,0
79044,0
79045,0
79046,0
79047,1
79048,0
79049,0
79050,0
79051,0
79052,0
79053,0
79054,0
79055,0
79056,0
79057,0
79058,0
79059,0
79060,0
79061,1
79062,1
79063,0
79064,0
79065,0
79066,1
79067,0
79068,1
79069,0
79070,0
79071,0
79072,1
79073,0
79074,0
79075,0
79076,0
79077,0
79078,0
79079,0
79080,0
79081,0
79082,0
79083,0
79084,0
79085,0
79086,0
79087,1
79088,0
79089,0
79090,1
79091,0
79092,0
79093,0
79094,0
79095,0
79096,0
79097,0
79098,1
79099,0
79100,1
79101,0
79102,0
79103,0
79104,0
79105,0
79106,0
79107,0
79108,0
79109,0
79110,0
79111,0
79112,0
79113,0
79114,0
79115,0
79116,1
79117,0
79118,0
79119,0
79120,0
79121,0
79122,1
79123,0
79124,0
79125,0
79126,0
79127,0
79128,1
79129,0
79130,1
79131,0
79132,0
79133,0
79134,0
79135,0
79136,0
79137,1
79138,0
79139,1
79140,0
79141,0
79142,0
79143,0
79144,0
79145,0
79146,0
79147,0
79148,0
79149,1
79150,0
79151,0
79152,0
79153,0
79154,0
79155,0
79156,0
79157,0
79158,1
79159,0
79160,0
79161,0
79162,0
79163,0
79164,0
79165,0
79166,0
79167,1
79168,0
79169,0
79170,0
79171,0
79172,0
79173,0
79174,0
79175,0
79176,0
79177,0
79178,1
79179,0
79180,0
79181,0
79182,0
79183,0
79184,0
79185,0
79186,0
79187,1
79188,0
79189,0
79190,0
79191,0
79192,1
79193,0
79194,0
79195,0
79196,0
79197,0
79198,0
79199,0
79200,0
79201,0
79202,0
79203,0
79204,0
79205,0
79206,0
79207,0
79208,0
79209,0
79210,0
79211,1
79212,1
79213,0
79214,1
79215,0
79216,0
79217,0
79218,0
79219,0
79220,0
79221,0
79222,0
79223,0
79224,0
79225,0
79226,0
79227,0
79228,0
79229,0
79230,0
79231,0
79232,0
79233,0
79234,0
79235,0
79236,0
79237,0
79238,0
79239,0
79240,0
79241,0
79242,0
79243,0
79244,0
79245,0
79246,0
79247,1
79248,0
79249,0
79250,0
79251,0
79252,0
79253,1
79254,0
79255,1
79256,1
79257,0
79258,0
79259,0
79260,1
79261,0
79262,0
79263,0
79264,0
79265,1
79266,0
79267,0
79268,0
79269,1
79270,0
79271,0
79272,0
79273,0
79274,1
79275,0
79276,0
79277,1
79278,0
79279,0
79280,0
79281,0
79282,0
79283,0
79284,0
79285,0
79286,0
79287,0
79288,0
79289,0
79290,0
79291,0
79292,0
79293,0
79294,0
79295,0
79296,0
79297,0
79298,0
79299,0
79300,0
79301,0
79302,0
79303,0
79304,0
79305,1
79306,0
79307,0
79308,0
79309,0
79310,0
79311,0
79312,0
79313,0
79314,0
79315,0
79316,0
79317,0
79318,0
79319,0
79320,0
79321,0
79322,0
79323,0
79324,0
79325,0
79326,0
79327,0
79328,0
79329,0
79330,0
79331,0
79332,0
79333,0
79334,1
79335,0
79336,0
79337,0
79338,0
79339,0
79340,0
79341,0
79342,0
79343,0
79344,0
79345,1
79346,0
79347,0
79348,0
79349,0
79350,0
79351,1
79352,1
79353,0
79354,0
79355,0
79356,0
79357,0
79358,0
79359,0
79360,0
79361,0
79362,0
79363,0
79364,0
79365,0
79366,0
79367,0
79368,0
79369,1
79370,0
79371,0
79372,0
79373,0
79374,0
79375,0
79376,0
79377,0
79378,0
79379,0
79380,0
79381,0
79382,0
79383,0
79384,0
79385,0
79386,0
79387,1
79388,0
79389,0
79390,0
79391,0
79392,0
79393,0
79394,0
79395,0
79396,0
79397,0
79398,0
79399,0
79400,0
79401,1
79402,1
79403,0
79404,0
79405,0
79406,1
79407,0
79408,0
79409,0
79410,1
79411,1
79412,0
79413,0
79414,0
79415,0
79416,0
79417,0
79418,0
79419,0
79420,0
79421,0
79422,0
79423,0
79424,0
79425,0
79426,0
79427,0
79428,0
79429,0
79430,0
79431,1
79432,0
79433,0
79434,0
79435,0
79436,0
79437,0
79438,1
79439,0
79440,0
79441,0
79442,0
79443,0
79444,0
79445,0
79446,0
79447,0
79448,0
79449,0
79450,0
79451,1
79452,0
79453,0
79454,0
79455,0
79456,0
79457,0
79458,0
79459,0
79460,0
79461,0
79462,0
79463,0
79464,0
79465,0
79466,0
79467,0
79468,0
79469,0
79470,0
79471,0
79472,0
79473,1
79474,0
79475,0
79476,0
79477,0
79478,0
79479,0
79480,0
79481,1
79482,0
79483,0
79484,1
79485,0
79486,0
79487,0
79488,0
79489,0
79490,0
79491,0
79492,0
79493,0
79494,0
79495,0
79496,0
79497,0
79498,1
79499,1
79500,0
79501,0
79502,0
79503,0
79504,0
79505,0
79506,0
79507,0
79508,0
79509,0
79510,0
79511,0
79512,0
79513,0
79514,0
79515,0
79516,0
79517,0
79518,1
79519,0
79520,0
79521,0
79522,0
79523,0
79524,0
79525,0
79526,0
79527,0
79528,0
79529,0
79530,0
79531,0
79532,1
79533,0
79534,0
79535,0
79536,0
79537,0
79538,0
79539,0
79540,0
79541,1
79542,0
79543,0
79544,0
79545,0
79546,0
79547,0
79548,0
79549,0
79550,0
79551,0
79552,0
79553,0
79554,0
79555,0
79556,1
79557,0
79558,0
79559,0
79560,0
79561,0
79562,0
79563,0
79564,0
79565,0
79566,1
79567,0
79568,0
79569,0
79570,1
79571,1
79572,0
79573,0
79574,1
79575,0
79576,1
79577,0
79578,0
79579,0
79580,0
79581,0
79582,0
79583,0
79584,0
79585,0
79586,0
79587,0
79588,0
79589,1
79590,0
79591,0
79592,0
79593,0
79594,0
79595,0
79596,0
79597,0
79598,0
79599,0
79600,0
79601,0
79602,0
79603,0
79604,1
79605,0
79606,0
79607,0
79608,0
79609,0
79610,0
79611,0
79612,0
79613,0
79614,0
79615,0
79616,0
79617,0
79618,0
79619,0
79620,1
79621,0
79622,0
79623,0
79624,0
79625,0
79626,0
79627,0
79628,0
79629,0
79630,0
79631,1
79632,0
79633,0
79634,0
79635,0
79636,0
79637,0
79638,0
79639,0
79640,0
79641,0
79642,1
79643,0
79644,1
79645,0
79646,0
79647,0
79648,0
79649,0
79650,0
79651,1
79652,0
79653,1
79654,0
79655,0
79656,1
79657,0
79658,0
79659,0
79660,0
79661,1
79662,0
79663,0
79664,0
79665,0
79666,0
79667,0
79668,0
79669,0
79670,0
79671,0
79672,0
79673,0
79674,0
79675,0
79676,0
79677,1
79678,0
79679,0
79680,0
79681,0
79682,0
79683,0
79684,1
79685,0
79686,0
79687,0
79688,0
79689,0
79690,0
79691,0
79692,1
79693,0
79694,0
79695,0
79696,0
79697,0
79698,0
79699,0
79700,0
79701,1
79702,0
79703,0
79704,0
79705,1
79706,0
79707,0
79708,0
79709,0
79710,1
79711,0
79712,0
79713,1
79714,0
79715,0
79716,0
79717,0
79718,0
79719,0
79720,0
79721,0
79722,1
79723,0
79724,0
79725,0
79726,0
79727,0
79728,0
79729,0
79730,0
79731,1
79732,0
79733,0
79734,0
79735,1
79736,0
79737,0
79738,0
79739,0
79740,0
79741,0
79742,1
79743,0
79744,0
79745,0
79746,0
79747,0
79748,0
79749,0
79750,0
79751,0
79752,0
79753,0
79754,0
79755,1
79756,0
79757,0
79758,0
79759,0
79760,0
79761,0
79762,0
79763,0
79764,1
79765,0
79766,0
79767,0
79768,1
79769,0
79770,0
79771,0
79772,0
79773,0
79774,0
79775,0
79776,0
79777,0
79778,0
79779,0
79780,0
79781,0
79782,0
79783,0
79784,0
79785,0
79786,0
79787,1
79788,0
79789,0
79790,1
79791,1
79792,1
79793,0
79794,0
79795,0
79796,0
79797,0
79798,1
79799,0
79800,0
79801,0
79802,0
79803,0
79804,0
79805,1
79806,0
79807,0
79808,0
79809,0
79810,0
79811,0
79812,0
79813,0
79814,0
79815,0
79816,0
79817,0
79818,0
79819,0
79820,0
79821,0
79822,0
79823,0
79824,1
79825,0
79826,1
79827,0
79828,0
79829,1
79830,0
79831,0
79832,0
79833,0
79834,0
79835,0
79836,0
79837,0
79838,0
79839,0
79840,0
79841,0
79842,0
79843,0
79844,0
79845,0
79846,0
79847,0
79848,0
79849,0
79850,0
79851,0
79852,0
79853,0
79854,0
79855,1
79856,0
79857,1
79858,0
79859,0
79860,1
79861,1
79862,0
79863,0
79864,1
79865,0
79866,0
79867,0
79868,0
79869,0
79870,0
79871,0
79872,0
79873,0
79874,0
79875,0
79876,0
79877,0
79878,0
79879,1
79880,1
79881,0
79882,0
79883,0
79884,0
79885,0
79886,0
79887,0
79888,1
79889,0
79890,1
79891,1
79892,0
79893,0
79894,0
79895,0
79896,0
79897,0
79898,0
79899,0
79900,1
79901,0
79902,0
79903,0
79904,0
79905,1
79906,1
79907,0
79908,0
79909,0
79910,0
79911,1
79912,0
79913,0
79914,0
79915,0
79916,0
79917,0
79918,0
79919,0
79920,0
79921,0
79922,0
79923,0
79924,0
79925,0
79926,1
79927,0
79928,1
79929,0
79930,0
79931,1
79932,0
79933,0
79934,0
79935,0
79936,0
79937,0
79938,0
79939,0
79940,0
79941,0
79942,0
79943,0
79944,0
79945,0
79946,1
79947,1
79948,1
79949,0
79950,1
79951,0
79952,0
79953,0
79954,0
79955,0
79956,0
79957,0
79958,0
79959,0
79960,0
79961,0
79962,0
79963,0
79964,0
79965,0
79966,0
79967,0
79968,0
79969,0
79970,0
79971,0
79972,0
79973,0
79974,0
79975,0
79976,0
79977,1
79978,0
79979,0
79980,0
79981,1
79982,0
79983,0
79984,0
79985,0
79986,0
79987,0
79988,0
79989,0
79990,0
79991,0
79992,0
79993,0
79994,0
79995,0
79996,1
79997,0
79998,0
79999,0
80000,1
80001,0
80002,1
80003,0
80004,0
80005,0
80006,0
80007,0
80008,0
80009,0
80010,0
80011,0
80012,0
80013,0
80014,0
80015,0
80016,0
80017,0
80018,0
80019,0
80020,0
80021,1
80022,0
80023,0
80024,0
80025,0
80026,0
80027,0
80028,0
80029,0
80030,0
80031,0
80032,0
80033,0
80034,0
80035,0
80036,1
80037,0
80038,1
80039,0
80040,0
80041,0
80042,0
80043,0
80044,0
80045,0
80046,0
80047,0
80048,0
80049,0
80050,0
80051,0
80052,0
80053,0
80054,0
80055,0
80056,0
80057,1
80058,0
80059,0
80060,0
80061,1
80062,0
80063,0
80064,0
80065,1
80066,0
80067,1
80068,0
80069,0
80070,0
80071,0
80072,0
80073,0
80074,0
80075,0
80076,0
80077,0
80078,1
80079,1
80080,0
80081,1
80082,1
80083,0
80084,1
80085,0
80086,0
80087,0
80088,0
80089,1
80090,0
80091,0
80092,1
80093,1
80094,0
80095,1
80096,1
80097,1
80098,0
80099,0
80100,0
80101,0
80102,0
80103,0
80104,0
80105,0
80106,0
80107,1
80108,0
80109,0
80110,1
80111,0
80112,1
80113,0
80114,0
80115,0
80116,0
80117,0
80118,0
80119,0
80120,0
80121,0
80122,0
80123,0
80124,0
80125,0
80126,0
80127,0
80128,0
80129,0
80130,0
80131,1
80132,0
80133,0
80134,1
80135,0
80136,0
80137,0
80138,0
80139,0
80140,0
80141,0
80142,0
80143,0
80144,0
80145,1
80146,1
80147,0
80148,1
80149,0
80150,0
80151,0
80152,1
80153,0
80154,0
80155,0
80156,0
80157,1
80158,0
80159,0
80160,0
80161,0
80162,0
80163,0
80164,0
80165,0
80166,0
80167,0
80168,0
