,minute,h_a,situation,shotType,lastAction,distanceToGoal,angleToGoal
3080,17,1,3,4,24,11.6164842496908,22.9610416581181
3081,19,1,3,2,11,11.3064264913786,30.0104408216919
2328,65,2,3,4,11,8.61241749766145,45.6884645619176
2329,69,2,3,4,27,28.5620632044053,14.3976274878184
2330,79,2,1,4,33,28.5608436921209,14.5017629434418
2331,81,2,3,2,11,16.8632263578308,23.8687044974182
2332,81,2,3,4,19,11.4926879864889,31.6002504391413
2333,85,2,2,4,1,29.1217805087532,13.9620114867583
2334,92,2,3,4,27,32.1212143082884,9.13259635225078
2560,0,1,3,2,27,18.3180606375304,16.1024806840473
2561,13,1,2,4,3,22.8665179308895,17.5784152010389
266,14,2,2,4,24,7.66761202217676,51.0237806339686
267,23,2,2,1,11,11.5632074780948,18.7052987095888
268,30,2,2,1,11,13.7771782508759,25.198459542971
269,38,2,3,4,27,24.3759271803095,16.1625351169024
270,45,2,3,4,11,8.68763405216228,45.0816575293613
271,51,2,1,4,33,25.45697657839,16.2064623483172
272,54,2,2,4,24,16.3581815319481,23.8193296873858
273,72,2,3,1,11,13.2167168923433,20.8686376582749
274,75,2,3,4,27,17.6266745808224,17.5051827852246
7173,90,1,3,4,2,43.3534252590934,9.35532336362957
7174,91,1,3,1,1,11.9388745819172,33.4499741997633
7327,20,2,3,4,27,19.6123132135078,15.2846963973271
